,id_user,user_name,created_at,followers,following,text,text_stemmed,text_lemmatized
83,1173312320472326146,Alex Slayz G.,2019-09-15 19:07:10,236,195,"['technical', 'sport', 'apparel', 'must', 'see']","['technic', 'sport', 'apparel', 'must', 'see']","['technical', 'sport', 'apparel', 'must', 'see']"
84,1173311897057185798,TheHinduSports,2019-09-15 19:05:29,39990,259,"['ashes', 'england', 'crushed', 'runs', 'fifth', 'final', 'test', 'ashes', 'ends', 'draw', 'first', 'time', 'since', 'although', 'holders', 'retain', 'urn']","['ash', 'england', 'crush', 'run', 'fifth', 'final', 'test', 'ash', 'end', 'draw', 'first', 'time', 'sinc', 'although', 'holder', 'retain', 'urn']","['ash', 'england', 'crushed', 'run', 'fifth', 'final', 'test', 'ash', 'end', 'draw', 'first', 'time', 'since', 'although', 'holder', 'retain', 'urn']"
85,1173312306194853889,LeinsterExpressSport,2019-09-15 19:07:07,6358,1073,"['fifth', 'point', 'half', 'commanding', 'five', 'point', 'lead']","['fifth', 'point', 'half', 'command', 'five', 'point', 'lead']","['fifth', 'point', 'half', 'commanding', 'five', 'point', 'lead']"
86,1173312304290717698,Dean Jones,2019-09-15 19:07:07,1899,549,"['good', 'weekends', 'trophy', 'bowing', 'round']","['good', 'weekend', 'trophi', 'bow', 'round']","['good', 'weekend', 'trophy', 'bowing', 'round']"
87,1173312300297666561,Rhys,2019-09-15 19:07:06,29,39,"['think', 'football', 'sport']","['think', 'footbal', 'sport']","['think', 'football', 'sport']"
88,1173312164733472768,todayng,2019-09-15 19:06:33,149414,0,"['comfortable', 'arsenal', 'helped', 'lead', 'move']","['comfort', 'arsen', 'help', 'lead', 'move']","['comfortable', 'arsenal', 'helped', 'lead', 'move']"
90,1173312284074160129,heavypress ,2019-09-15 19:07:02,76,775,"['gets', 'really', 'sassy', 'shoes', 'shirt', 'service', 'policy', 'reluctantly', 'buttons', 'jacket', 'better', 'good', 'sport', 'friend', 'commoners', 'orders', 'lamb', 'dish', 'apologizes']","['get', 'realli', 'sassi', 'shoe', 'shirt', 'servic', 'polici', 'reluctantli', 'button', 'jacket', 'better', 'good', 'sport', 'friend', 'common', 'order', 'lamb', 'dish', 'apolog']","['get', 'really', 'sassy', 'shoe', 'shirt', 'service', 'policy', 'reluctantly', 'button', 'jacket', 'better', 'good', 'sport', 'friend', 'commoner', 'order', 'lamb', 'dish', 'apologizes']"
91,1173091687503151104,BenStinar,2019-09-15 04:30:27,15892,14023,"['thats', 'average', 'salary', 'million', 'per', 'year', 'basketball', 'sport', 'play']","['that', 'averag', 'salari', 'million', 'per', 'year', 'basketbal', 'sport', 'play']","['thats', 'average', 'salary', 'million', 'per', 'year', 'basketball', 'sport', 'play']"
92,1173295102313340930,LivEchoLFC,2019-09-15 17:58:45,587515,551,"['always', 'look', 'type', 'players', 'set', 'standards', 'pitch', 'willing', 'make', 'first', 'tackle', 'things', 'like', 'always', 'one', 'look', 'anyone', 'else', 'long', 'read']","['alway', 'look', 'type', 'player', 'set', 'standard', 'pitch', 'will', 'make', 'first', 'tackl', 'thing', 'like', 'alway', 'one', 'look', 'anyon', 'els', 'long', 'read']","['always', 'look', 'type', 'player', 'set', 'standard', 'pitch', 'willing', 'make', 'first', 'tackle', 'thing', 'like', 'always', 'one', 'look', 'anyone', 'else', 'long', 'read']"
94,1173312270648127488,Melinda Howard,2019-09-15 19:06:59,10522,8563,"['race', 'volunteers', 'sport', 'possible', 'without', 'amazing', 'volunteers']","['race', 'volunt', 'sport', 'possibl', 'without', 'amaz', 'volunt']","['race', 'volunteer', 'sport', 'possible', 'without', 'amazing', 'volunteer']"
96,1173312250469396481,Cameron McLay,2019-09-15 19:06:54,1426,250,['sport'],['sport'],['sport']
97,1173312249915740160,Sir Ruiz Hauser Fitzgerald,2019-09-15 19:06:54,236,775,"['elegant', 'mess', 'sport', 'well', 'done', 'future', 'want', 'become', 'boxer', 'start', 'channel', 'stream', 'call']","['eleg', 'mess', 'sport', 'well', 'done', 'futur', 'want', 'becom', 'boxer', 'start', 'channel', 'stream', 'call']","['elegant', 'mess', 'sport', 'well', 'done', 'future', 'want', 'become', 'boxer', 'start', 'channel', 'stream', 'call']"
98,1173123748398018561,WalesRugby,2019-09-15 06:37:51,55362,992,"['wales', 'rugby', 'team', 'send', 'message', 'support', 'former', 'captain', 'revealed', 'diagnosis']","['wale', 'rugbi', 'team', 'send', 'messag', 'support', 'former', 'captain', 'reveal', 'diagnosi']","['wale', 'rugby', 'team', 'send', 'message', 'support', 'former', 'captain', 'revealed', 'diagnosis']"
100,1173275654055485448,kings_sport,2019-09-15 16:41:28,512,32,"['great', 'day', 'qualifiers', 'sport', 'riders', 'performing', 'superbly', 'representing', 'classes', 'proud', 'thanks', 'miss', 'updates']","['great', 'day', 'qualifi', 'sport', 'rider', 'perform', 'superbl', 'repres', 'class', 'proud', 'thank', 'miss', 'updat']","['great', 'day', 'qualifier', 'sport', 'rider', 'performing', 'superbly', 'representing', 'class', 'proud', 'thanks', 'miss', 'update']"
101,1172849980081442817,BBCSport,2019-09-14 12:30:00,8015185,315,"['playing', 'real', 'playing', 'dutch', 'third', 'tier', 'regrets', 'career', 'read']","['play', 'real', 'play', 'dutch', 'third', 'tier', 'regret', 'career', 'read']","['playing', 'real', 'playing', 'dutch', 'third', 'tier', 'regret', 'career', 'read']"
103,1173312197574963200,Times Sport,2019-09-15 19:06:41,119829,120,"['tenacious', 'spiky', 'fightback', 'earned', 'point', 'arsenal', 'could', 'even', 'unimaginable', 'arsenal', 'led', 'writes']","['tenaci', 'spiki', 'fightback', 'earn', 'point', 'arsen', 'could', 'even', 'unimagin', 'arsen', 'led', 'write']","['tenacious', 'spiky', 'fightback', 'earned', 'point', 'arsenal', 'could', 'even', 'unimaginable', 'arsenal', 'led', 'writes']"
104,1172467105213669376,PennGirlsSoccer,2019-09-13 11:08:35,708,72,"['great', 'article', 'special', 'student', 'athlete']","['great', 'articl', 'special', 'student', 'athlet']","['great', 'article', 'special', 'student', 'athlete']"
105,1173312193594441728,Doubtful,2019-09-15 19:06:40,82,356,"['especially', 'given', 'poorly', 'maintaining', 'clubs', 'around', 'long', 'beach', 'dropping', 'towel', 'service', 'super', 'sport', 'clubs', 'dunno', 'money', 'going', 'clubs']","['especi', 'given', 'poorli', 'maintain', 'club', 'around', 'long', 'beach', 'drop', 'towel', 'servic', 'super', 'sport', 'club', 'dunno', 'money', 'go', 'club']","['especially', 'given', 'poorly', 'maintaining', 'club', 'around', 'long', 'beach', 'dropping', 'towel', 'service', 'super', 'sport', 'club', 'dunno', 'money', 'going', 'club']"
106,1172944631744491520,_ambelena_,2019-09-14 18:46:07,330,282,"['mean', 'really', 'good', 'kind', 'sport', 'activity', 'perfect', 'match', 'partners', 'goal']","['mean', 'realli', 'good', 'kind', 'sport', 'activ', 'perfect', 'match', 'partner', 'goal']","['mean', 'really', 'good', 'kind', 'sport', 'activity', 'perfect', 'match', 'partner', 'goal']"
108,1169372980041977856,arabnews,2019-09-04 22:13:38,193995,43,"['video', 'watch', 'full', 'interview', 'heavyweight', 'boxing', 'champion', 'destroyer', 'ahead', 'much', 'anticipated', 'rematch']","['video', 'watch', 'full', 'interview', 'heavyweight', 'box', 'champion', 'destroy', 'ahead', 'much', 'anticip', 'rematch']","['video', 'watch', 'full', 'interview', 'heavyweight', 'boxing', 'champion', 'destroyer', 'ahead', 'much', 'anticipated', 'rematch']"
110,1173312162585927680,KLalala,2019-09-15 19:06:33,459,767,['oh'],['oh'],['oh']
111,1173303677957890048,chandler_colin,2019-09-15 18:32:50,8449,9064,"['please', 'world', 'golf', 'sport', 'music', 'wish', 'luck', 'tomorrow', 'third', 'golf', 'competition', 'sand', 'martin', 'golf', 'club']","['pleas', 'world', 'golf', 'sport', 'music', 'wish', 'luck', 'tomorrow', 'third', 'golf', 'competit', 'sand', 'martin', 'golf', 'club']","['please', 'world', 'golf', 'sport', 'music', 'wish', 'luck', 'tomorrow', 'third', 'golf', 'competition', 'sand', 'martin', 'golf', 'club']"
113,1173312149923536897,BobCarter,2019-09-15 19:06:30,3221,3248,"['cup', 'beat', 'win']","['cup', 'beat', 'win']","['cup', 'beat', 'win']"
114,1173312145485729792,John Pollock,2019-09-15 19:06:29,1625,1769,"['via', 'england', 'really', 'win', 'third', 'test', 'spite', 'fairy', 'tales', 'gave']","['via', 'england', 'realli', 'win', 'third', 'test', 'spite', 'fairi', 'tale', 'gave']","['via', 'england', 'really', 'win', 'third', 'test', 'spite', 'fairy', 'tale', 'gave']"
115,1173278866141523968,jane_mangan,2019-09-15 16:54:14,6987,665,"['lots', 'things', 'wrong', 'world', 'today', 'everything', 'right', 'racing', 'proud', 'wonderful', 'sport']","['lot', 'thing', 'wrong', 'world', 'today', 'everyth', 'right', 'race', 'proud', 'wonder', 'sport']","['lot', 'thing', 'wrong', 'world', 'today', 'everything', 'right', 'racing', 'proud', 'wonderful', 'sport']"
116,1173300447840526336,BBCSport,2019-09-15 18:20:00,8015185,315,"['tale', 'two', 'comebacks', 'one', 'players', 'one', 'manager', 'read']","['tale', 'two', 'comeback', 'one', 'player', 'one', 'manag', 'read']","['tale', 'two', 'comeback', 'one', 'player', 'one', 'manager', 'read']"
117,1173312141098725376,Alan Lee Travis,2019-09-15 19:06:28,312,103,"['successful', 'show', 'past', 'afternoon', 'front', 'packed', 'crowd', 'pleasure', 'technical', 'bout', 'johnny', 'sport']","['success', 'show', 'past', 'afternoon', 'front', 'pack', 'crowd', 'pleasur', 'technic', 'bout', 'johnni', 'sport']","['successful', 'show', 'past', 'afternoon', 'front', 'packed', 'crowd', 'pleasure', 'technical', 'bout', 'johnny', 'sport']"
118,1173312106231422976,jim_username,2019-09-15 19:06:19,50,213,"['retires', 'sport', 'happens']","['retir', 'sport', 'happen']","['retires', 'sport', 'happens']"
119,1173312135469981696,Ike,2019-09-15 19:06:26,111,500,"['teams', 'still', 'dual', 'sports', 'next', 'year', 'dual', 'sport', 'stadium']","['team', 'still', 'dual', 'sport', 'next', 'year', 'dual', 'sport', 'stadium']","['team', 'still', 'dual', 'sport', 'next', 'year', 'dual', 'sport', 'stadium']"
121,1173312118260666369, Football News,2019-09-15 19:06:22,55218,27897,"['live', 'scores', 'v', 'ca', 'finished', 'matches', 'results', 'standings', 'inside', 'wales', 'sport']","['live', 'score', 'v', 'ca', 'finish', 'match', 'result', 'stand', 'insid', 'wale', 'sport']","['live', 'score', 'v', 'ca', 'finished', 'match', 'result', 'standing', 'inside', 'wale', 'sport']"
123,1173312102817308672,Alex Oyston,2019-09-15 19:06:19,299,875,"['h', 'sport', 'tried', 'ashes', 'last', 'time', 'coverage', 'honking']","['h', 'sport', 'tri', 'ash', 'last', 'time', 'coverag', 'honk']","['h', 'sport', 'tried', 'ash', 'last', 'time', 'coverage', 'honking']"
126,1173311772926734336,LivEchoLFC,2019-09-15 19:05:00,587515,551,"['meet', 'man', 'last', 'fan', 'stand']","['meet', 'man', 'last', 'fan', 'stand']","['meet', 'man', 'last', 'fan', 'stand']"
128,1173307889282367489,ArsalanM13,2019-09-15 18:49:34,16,255,"['people', 'even', 'watch', 'backgrounds', 'play', 'phones', 'fiddling', 'august', 'fantasy', 'destroys', 'entire', 'branding', 'loyalty', 'aspect', 'sport', 'conflicts', 'interest', 'vast', 'aplenty']","['peopl', 'even', 'watch', 'background', 'play', 'phone', 'fiddl', 'august', 'fantasi', 'destroy', 'entir', 'brand', 'loyalti', 'aspect', 'sport', 'conflict', 'interest', 'vast', 'aplenti']","['people', 'even', 'watch', 'background', 'play', 'phone', 'fiddling', 'august', 'fantasy', 'destroys', 'entire', 'branding', 'loyalty', 'aspect', 'sport', 'conflict', 'interest', 'vast', 'aplenty']"
130,1173312044491268097,Freelancer Dilip,2019-09-15 19:06:05,4,179,"['digital', 'marketer', 'bookmark', 'submission', 'business']","['digit', 'market', 'bookmark', 'submiss', 'busi']","['digital', 'marketer', 'bookmark', 'submission', 'business']"
131,1173293048882716674,bbctms,2019-09-15 17:50:36,423631,1092,"['bounce', 'back', 'difficult', 'emotional', 'week', 'come', 'play', 'manner', 'team', 'character', 'abundance', 'fine', 'win', 'draw', 'ashes', 'listen', 'ashes']","['bounc', 'back', 'difficult', 'emot', 'week', 'come', 'play', 'manner', 'team', 'charact', 'abund', 'fine', 'win', 'draw', 'ash', 'listen', 'ash']","['bounce', 'back', 'difficult', 'emotional', 'week', 'come', 'play', 'manner', 'team', 'character', 'abundance', 'fine', 'win', 'draw', 'ash', 'listen', 'ash']"
132,1173312035951562752,Man Utd Suporter,2019-09-15 19:06:03,484,622,"['insists', 'made', 'right', 'choice', 'joining', 'united', 'despite', 'allegiance']","['insist', 'made', 'right', 'choic', 'join', 'unit', 'despit', 'allegi']","['insists', 'made', 'right', 'choice', 'joining', 'united', 'despite', 'allegiance']"
133,1173312024429944832,UK Sports News Bot,2019-09-15 19:06:00,118,0,"['fury', 'fighting', 'concussion', 'claims', 'wilder', 'bronze', 'bomber', 'says', 'gypsy', 'king', 'fig', 'sun']","['furi', 'fight', 'concuss', 'claim', 'wilder', 'bronz', 'bomber', 'say', 'gypsi', 'king', 'fig', 'sun']","['fury', 'fighting', 'concussion', 'claim', 'wilder', 'bronze', 'bomber', 'say', 'gypsy', 'king', 'fig', 'sun']"
134,1173312024224378881,Everton FC News,2019-09-15 19:06:00,55043,2148,"['effort', 'provided', 'great', 'sense', 'relief', 'came', 'shell', 'second', 'period', 'otherwise', 'hugely', 'disappointing', 'visitors']","['effort', 'provid', 'great', 'sens', 'relief', 'came', 'shell', 'second', 'period', 'otherwis', 'huge', 'disappoint', 'visitor']","['effort', 'provided', 'great', 'sense', 'relief', 'came', 'shell', 'second', 'period', 'otherwise', 'hugely', 'disappointing', 'visitor']"
135,1173187781595750400,YstradRunners,2019-09-15 10:52:18,191,269,"['delighted', 'announce', 'shortlisted', 'coach', 'year', 'leisure', 'awards', 'club', 'club', 'year', 'thanks', 'brilliant', 'members', 'nominations', 'making', 'club', 'supportive', 'friendly']","['delight', 'announc', 'shortlist', 'coach', 'year', 'leisur', 'award', 'club', 'club', 'year', 'thank', 'brilliant', 'member', 'nomin', 'make', 'club', 'support', 'friendli']","['delighted', 'announce', 'shortlisted', 'coach', 'year', 'leisure', 'award', 'club', 'club', 'year', 'thanks', 'brilliant', 'member', 'nomination', 'making', 'club', 'supportive', 'friendly']"
136,1173312010953592834,Sun Sport,2019-09-15 19:05:57,172989,347,"['watch', 'fury', 'bellow', 'live', 'patches', 'corner', 'bloody', 'win']","['watch', 'furi', 'bellow', 'live', 'patch', 'corner', 'bloodi', 'win']","['watch', 'fury', 'bellow', 'live', 'patch', 'corner', 'bloody', 'win']"
137,1173292157786034177,bbctms,2019-09-15 17:47:03,423631,1092,"['still', 'using', 'box', 'budgie', 'smugglers', 'well', 'special', 'relationship', 'listen', 'ashes']","['still', 'use', 'box', 'budgi', 'smuggler', 'well', 'special', 'relationship', 'listen', 'ash']","['still', 'using', 'box', 'budgie', 'smuggler', 'well', 'special', 'relationship', 'listen', 'ash']"
139,1173303038649470976,ptvLau,2019-09-15 18:30:17,10269,2715,"['hanging', 'posters', 'wall', 'dangerous', 'sport']","['hang', 'poster', 'wall', 'danger', 'sport']","['hanging', 'poster', 'wall', 'dangerous', 'sport']"
142,1173246550363054082,ManUtdMEN,2019-09-15 14:45:50,248724,313,"['got', 'first', 'piece', 'action', 'season']","['got', 'first', 'piec', 'action', 'season']","['got', 'first', 'piece', 'action', 'season']"
143,1173186249001062401,GolfweekNichols,2019-09-15 10:46:13,19954,1453,"['womens', 'sport']","['women', 'sport']","['woman', 'sport']"
144,1173184101991493633,AP_McCoy,2019-09-15 10:37:41,289822,1085,"['today', 'racing', 'showing', 'true', 'greatness', 'sport', 'unbelievably', 'proud', 'part', 'racing', 'staff', 'amp', 'jockeys', 'giving', 'fees', 'race', 'goers', 'fans', 'trainers', 'amp', 'owners', 'incredible', 'generosity', 'towards', 'thank']","['today', 'race', 'show', 'true', 'great', 'sport', 'unbeliev', 'proud', 'part', 'race', 'staff', 'amp', 'jockey', 'give', 'fee', 'race', 'goer', 'fan', 'trainer', 'amp', 'owner', 'incred', 'generos', 'toward', 'thank']","['today', 'racing', 'showing', 'true', 'greatness', 'sport', 'unbelievably', 'proud', 'part', 'racing', 'staff', 'amp', 'jockey', 'giving', 'fee', 'race', 'goer', 'fan', 'trainer', 'amp', 'owner', 'incredible', 'generosity', 'towards', 'thank']"
145,1173311989248118784,Troy C.,2019-09-15 19:05:51,108,104,"['bro', 'mike', 'clown', 'brown', 'worst', 'owner', 'gm', 'professional', 'sport', 'snake', 'rots', 'head', 'stop', 'giving', 'money']","['bro', 'mike', 'clown', 'brown', 'worst', 'owner', 'gm', 'profession', 'sport', 'snake', 'rot', 'head', 'stop', 'give', 'money']","['bro', 'mike', 'clown', 'brown', 'worst', 'owner', 'gm', 'professional', 'sport', 'snake', 'rot', 'head', 'stop', 'giving', 'money']"
147,1173311987746508807,GTPorsche,2019-09-15 19:05:51,130,815,"['check', 'broadcast', 'live']","['check', 'broadcast', 'live']","['check', 'broadcast', 'live']"
148,1173303506612019201,todayng,2019-09-15 18:32:09,149414,0,"['inter', 'top', 'held']","['inter', 'top', 'held']","['inter', 'top', 'held']"
149,1173311986232385536,snoussi souhir,2019-09-15 19:05:51,364,1171,['sport'],['sport'],['sport']
150,1173311985414541328,Jackie Bickerstaffe,2019-09-15 19:05:51,154,193,"['great', 'cup', 'congratulations', 'team', 'boost', 'womens', 'golf', 'nothing', 'better', 'keen', 'competitive', 'sport']","['great', 'cup', 'congratul', 'team', 'boost', 'women', 'golf', 'noth', 'better', 'keen', 'competit', 'sport']","['great', 'cup', 'congratulation', 'team', 'boost', 'woman', 'golf', 'nothing', 'better', 'keen', 'competitive', 'sport']"
151,1173288578543230976,MichaelBensonn,2019-09-15 17:32:50,34309,214,"['frank', 'warren', 'billy', 'fighting', 'vs', 'parted', 'ways', 'billy', 'told', 'welcome', 'big', 'time', 'hes', 'apparently', 'destined', 'event', 'like', 'welcome', 'big', 'time', 'indeed', 'sport']","['frank', 'warren', 'billi', 'fight', 'vs', 'part', 'way', 'billi', 'told', 'welcom', 'big', 'time', 'he', 'appar', 'destin', 'event', 'like', 'welcom', 'big', 'time', 'inde', 'sport']","['frank', 'warren', 'billy', 'fighting', 'v', 'parted', 'way', 'billy', 'told', 'welcome', 'big', 'time', 'he', 'apparently', 'destined', 'event', 'like', 'welcome', 'big', 'time', 'indeed', 'sport']"
152,1173311978028326912,Michael Annison,2019-09-15 19:05:49,2279,334,"['unbelievable', 'finish', 'proud', 'girls', 'bloody', 'proud', 'sport', 'great']","['unbeliev', 'finish', 'proud', 'girl', 'bloodi', 'proud', 'sport', 'great']","['unbelievable', 'finish', 'proud', 'girl', 'bloody', 'proud', 'sport', 'great']"
